ID,VULN_ID,VULN_TYPE,AFFECTED_PRODUCT,KB_ID,VULN_DETAILS,KB_DETAILS
1709,CVE-2021-42278,Privilege Escalation,Windows Server 2012,KB5007245,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007245
1710,CVE-2021-42278,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB5007236,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007236
1711,CVE-2021-42278,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB5007233,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007233
1712,CVE-2021-42278,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB5007236,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007236
1713,CVE-2021-42278,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB5007233,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007233
1714,CVE-2021-42278,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB5007263,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007263
1715,CVE-2021-42278,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB5007246,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007246
1716,CVE-2021-42278,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB5007263,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007263
1717,CVE-2021-42278,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB5007246,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007246
1718,CVE-2021-42278,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2 Server Core,KB5007263,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007263
1719,CVE-2021-42278,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2 Server Core,KB5007246,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007246
1720,CVE-2021-42278,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB5007263,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007263
1721,CVE-2021-42278,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB5007246,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007246
1722,CVE-2021-42278,Privilege Escalation,Windows Server 2016 Server Core,KB5007192,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007192
1723,CVE-2021-42278,Privilege Escalation,Windows Server 2016,KB5007192,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007192
1724,CVE-2021-42278,Privilege Escalation,Windows Server version 20H2 Server Core,KB5007186,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007186
1725,CVE-2021-42278,Privilege Escalation,Windows Server version 2004 Server Core,KB5007186,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007186
1726,CVE-2021-42278,Privilege Escalation,Windows Server 2022 Server Core,KB5007205,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007205
1727,CVE-2021-42278,Privilege Escalation,Windows Server 2022,KB5007205,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007205
1728,CVE-2021-42278,Privilege Escalation,Windows Server 2019 Server Core,KB5007206,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007206
1729,CVE-2021-42278,Privilege Escalation,Windows Server 2019,KB5007206,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42278,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007206
1730,CVE-2021-42287,Privilege Escalation,Windows Server 2012 R2 Server Core,KB5007247,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007247
1731,CVE-2021-42287,Privilege Escalation,Windows Server 2012 R2 Server Core,KB5007255,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007255
1732,CVE-2021-42287,Privilege Escalation,Windows Server 2012 R2,KB5007247,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007247
1733,CVE-2021-42287,Privilege Escalation,Windows Server 2012 R2,KB5007255,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007255
1734,CVE-2021-42287,Privilege Escalation,Windows Server 2012 Server Core,KB5007260,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007260
1735,CVE-2021-42287,Privilege Escalation,Windows Server 2012 Server Core,KB5007245,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007245
1736,CVE-2021-42287,Privilege Escalation,Windows Server 2012,KB5007260,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007260
1737,CVE-2021-42287,Privilege Escalation,Windows Server 2012,KB5007245,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007245
1738,CVE-2021-42287,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB5007236,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007236
1739,CVE-2021-42287,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB5007233,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007233
1740,CVE-2021-42287,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB5007236,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007236
1741,CVE-2021-42287,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB5007233,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007233
1742,CVE-2021-42287,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB5007263,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007263
1743,CVE-2021-42287,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB5007246,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007246
1744,CVE-2021-42287,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB5007263,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007263
1745,CVE-2021-42287,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB5007246,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007246
1746,CVE-2021-42287,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2 Server Core,KB5007263,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007263
1747,CVE-2021-42287,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2 Server Core,KB5007246,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007246
1748,CVE-2021-42287,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB5007263,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007263
1749,CVE-2021-42287,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB5007246,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007246
1750,CVE-2021-42287,Privilege Escalation,Windows Server 2016 Server Core,KB5007192,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007192
1751,CVE-2021-42287,Privilege Escalation,Windows Server 2016,KB5007192,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007192
1752,CVE-2021-42287,Privilege Escalation,Windows Server version 20H2 Server Core,KB5007186,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007186
1753,CVE-2021-42287,Privilege Escalation,Windows Server version 2004 Server Core,KB5007186,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007186
1754,CVE-2021-42287,Privilege Escalation,Windows Server 2022 Server Core,KB5007205,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007205
1755,CVE-2021-42287,Privilege Escalation,Windows Server 2022,KB5007205,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007205
1756,CVE-2021-42287,Privilege Escalation,Windows Server 2019 Server Core,KB5007206,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007206
1757,CVE-2021-42287,Privilege Escalation,Windows Server 2019,KB5007206,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2021-42287,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5007206
1758,CVE-2022-21999,Privilege Escalation,Windows Server 2012 R2 Server Core,KB5010419,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010419
1759,CVE-2022-21999,Privilege Escalation,Windows Server 2012 R2 Server Core,KB5010395,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010395
1760,CVE-2022-21999,Privilege Escalation,Windows Server 2012 R2,KB5010419,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010419
1761,CVE-2022-21999,Privilege Escalation,Windows Server 2012 R2,KB5010395,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010395
1762,CVE-2022-21999,Privilege Escalation,Windows Server 2012 Server Core,KB5010392,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010392
1763,CVE-2022-21999,Privilege Escalation,Windows Server 2012 Server Core,KB5010412,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010412
1764,CVE-2022-21999,Privilege Escalation,Windows Server 2012,KB5010392,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010392
1765,CVE-2022-21999,Privilege Escalation,Windows Server 2012,KB5010412,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010412
1766,CVE-2022-21999,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB5010404,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010404
1767,CVE-2022-21999,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB5010422,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010422
1768,CVE-2022-21999,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB5010404,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010404
1769,CVE-2022-21999,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB5010422,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010422
1770,CVE-2022-21999,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB5010384,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010384
1771,CVE-2022-21999,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB5010403,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010403
1772,CVE-2022-21999,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB5010384,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010384
1773,CVE-2022-21999,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB5010403,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010403
1774,CVE-2022-21999,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2 Server Core,KB5010384,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010384
1775,CVE-2022-21999,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2 Server Core,KB5010403,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010403
1776,CVE-2022-21999,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB5010384,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010384
1777,CVE-2022-21999,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB5010403,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010403
1778,CVE-2022-21999,Privilege Escalation,Windows RT 8.1,KB5010419,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010419
1779,CVE-2022-21999,Privilege Escalation,Windows 8.1 x64-based,KB5010419,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010419
1780,CVE-2022-21999,Privilege Escalation,Windows 8.1 x64-based,KB5010395,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010395
1781,CVE-2022-21999,Privilege Escalation,Windows 8.1 32-bit,KB5010419,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010419
1782,CVE-2022-21999,Privilege Escalation,Windows 8.1 32-bit,KB5010395,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010395
1783,CVE-2022-21999,Privilege Escalation,Windows 7 x64-based Service Pack 1,KB5010404,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010404
1784,CVE-2022-21999,Privilege Escalation,Windows 7 x64-based Service Pack 1,KB5010422,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010422
1785,CVE-2022-21999,Privilege Escalation,Windows 7 32-bit Service Pack 1,KB5010404,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010404
1786,CVE-2022-21999,Privilege Escalation,Windows 7 32-bit Service Pack 1,KB5010422,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010422
1787,CVE-2022-21999,Privilege Escalation,Windows Server 2016 Server Core,KB5010359,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010359
1788,CVE-2022-21999,Privilege Escalation,Windows Server 2016,KB5010359,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010359
1789,CVE-2022-21999,Privilege Escalation,Windows 10 Version 1607 x64-based,KB5010359,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010359
1790,CVE-2022-21999,Privilege Escalation,Windows 10 Version 1607 32-bit,KB5010359,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010359
1791,CVE-2022-21999,Privilege Escalation,Windows 10 x64-based,KB5010358,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010358
1792,CVE-2022-21999,Privilege Escalation,Windows 10 32-bit,KB5010358,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010358
1793,CVE-2022-21999,Privilege Escalation,Windows 10 Version 21H2 x64-based,KB5010342,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010342
1794,CVE-2022-21999,Privilege Escalation,Windows 10 Version 21H2 ARM64-based,KB5010342,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010342
1795,CVE-2022-21999,Privilege Escalation,Windows 10 Version 21H2 32-bit,KB5010342,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010342
1796,CVE-2022-21999,Privilege Escalation,Windows 11 version 21H2 ARM64-based,KB5010386,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010386
1797,CVE-2022-21999,Privilege Escalation,Windows 11 version 21H2 x64-based,KB5010386,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010386
1798,CVE-2022-21999,Privilege Escalation,Windows Server version 20H2 Server Core,KB5010342,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010342
1799,CVE-2022-21999,Privilege Escalation,Windows 10 Version 20H2 ARM64-based,KB5010342,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010342
1800,CVE-2022-21999,Privilege Escalation,Windows 10 Version 20H2 32-bit,KB5010342,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010342
1801,CVE-2022-21999,Privilege Escalation,Windows 10 Version 20H2 x64-based,KB5010342,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010342
1802,CVE-2022-21999,Privilege Escalation,Windows Server 2022 Server Core,KB5010354,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010354
1803,CVE-2022-21999,Privilege Escalation,Windows Server 2022 Server Core,KB5010456,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010456
1804,CVE-2022-21999,Privilege Escalation,Windows Server 2022,KB5010354,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010354
1805,CVE-2022-21999,Privilege Escalation,Windows Server 2022,KB5010456,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010456
1806,CVE-2022-21999,Privilege Escalation,Windows 10 Version 21H1 32-bit,KB5010342,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010342
1807,CVE-2022-21999,Privilege Escalation,Windows 10 Version 21H1 ARM64-based,KB5010342,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010342
1808,CVE-2022-21999,Privilege Escalation,Windows 10 Version 21H1 x64-based,KB5010342,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010342
1809,CVE-2022-21999,Privilege Escalation,Windows 10 Version 1909 ARM64-based,KB5010345,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010345
1810,CVE-2022-21999,Privilege Escalation,Windows 10 Version 1909 x64-based,KB5010345,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010345
1811,CVE-2022-21999,Privilege Escalation,Windows 10 Version 1909 32-bit,KB5010345,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010345
1812,CVE-2022-21999,Privilege Escalation,Windows Server 2019 Server Core,KB5010351,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010351
1813,CVE-2022-21999,Privilege Escalation,Windows Server 2019,KB5010351,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010351
1814,CVE-2022-21999,Privilege Escalation,Windows 10 Version 1809 ARM64-based,KB5010351,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010351
1815,CVE-2022-21999,Privilege Escalation,Windows 10 Version 1809 x64-based,KB5010351,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010351
1816,CVE-2022-21999,Privilege Escalation,Windows 10 Version 1809 32-bit,KB5010351,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-21999,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5010351
1817,CVE-2023-21746,Privilege Escalation,Windows Server 2012 R2 Server Core,KB5022352,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022352
1818,CVE-2023-21746,Privilege Escalation,Windows Server 2012 R2 Server Core,KB5022346,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022346
1819,CVE-2023-21746,Privilege Escalation,Windows Server 2012 R2,KB5022352,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022352
1820,CVE-2023-21746,Privilege Escalation,Windows Server 2012 R2,KB5022346,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022346
1821,CVE-2023-21746,Privilege Escalation,Windows Server 2012 Server Core,KB5022348,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022348
1822,CVE-2023-21746,Privilege Escalation,Windows Server 2012 Server Core,KB5022343,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022343
1823,CVE-2023-21746,Privilege Escalation,Windows Server 2012,KB5022348,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022348
1824,CVE-2023-21746,Privilege Escalation,Windows Server 2012,KB5022343,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022343
1825,CVE-2023-21746,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB5022338,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022338
1826,CVE-2023-21746,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB5022339,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022339
1827,CVE-2023-21746,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB5022338,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022338
1828,CVE-2023-21746,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB5022339,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022339
